,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
32,2020-03-14,-818.7611778235334,3192.0044875804256,15982.00757457674,-818.7611778235334,-818.7611778235334,10169.512423577562,10169.512423577562,10169.512423577562,-32.19119411943842,-32.19119411943842,-32.19119411943842,10201.703617697,10201.703617697,10201.703617697,0.0,0.0,0.0,9350.751245754029
33,2020-03-15,-717.4144431253434,3125.6859398533497,16176.904910022919,-717.4144431253434,-717.4144431253434,10277.281348217077,10277.281348217077,10277.281348217077,-59.742171756510125,-59.742171756510125,-59.742171756510125,10337.023519973589,10337.023519973589,10337.023519973589,0.0,0.0,0.0,9559.866905091734
34,2020-03-16,-616.0677084271533,2905.7862086466985,16449.091731846984,-616.0677084271533,-616.0677084271533,10518.944048162215,10518.944048162215,10518.944048162215,39.57463485123766,39.57463485123766,39.57463485123766,10479.369413310977,10479.369413310977,10479.369413310977,0.0,0.0,0.0,9902.876339735061
35,2020-03-17,-514.7209737289631,3398.2511701529065,17116.6885444011,-514.7209737289631,-514.7209737289631,10599.056913146773,10599.056913146773,10599.056913146773,-27.558388754284984,-27.558388754284984,-27.558388754284984,10626.615301901058,10626.615301901058,10626.615301901058,0.0,0.0,0.0,10084.33593941781
36,2020-03-18,-413.37423903077234,4341.327678486054,17189.508817312246,-413.37423903077234,-413.37423903077234,10884.989151218944,10884.989151218944,10884.989151218944,108.63381918231556,108.63381918231556,108.63381918231556,10776.355332036628,10776.355332036628,10776.355332036628,0.0,0.0,0.0,10471.614912188172
37,2020-03-19,-312.0275043325822,3787.774826822167,17997.336984671543,-312.0275043325822,-312.0275043325822,10891.00864848568,10891.00864848568,10891.00864848568,-34.96325306867298,-34.96325306867298,-34.96325306867298,10925.971901554352,10925.971901554352,10925.971901554352,0.0,0.0,0.0,10578.981144153098
38,2020-03-20,-210.6807696343914,4523.827105705634,17221.589789357266,-210.6807696343914,-210.6807696343914,11078.955020644942,11078.955020644942,11078.955020644942,6.246553664936482,6.246553664936482,6.246553664936482,11072.708466980006,11072.708466980006,11072.708466980006,0.0,0.0,0.0,10868.27425101055
39,2020-03-21,-109.3340349362013,5363.553077528376,18041.31774690293,-109.3340349362013,-109.3340349362013,11181.553814278668,11181.553814278668,11181.553814278668,-32.191194119337936,-32.191194119337936,-32.191194119337936,11213.745008398007,11213.745008398007,11213.745008398007,0.0,0.0,0.0,11072.219779342468
40,2020-03-22,-7.987300238011209,5143.886346811244,17568.71967284441,-7.987300238011209,-7.987300238011209,11286.53189335375,11286.53189335375,11286.53189335375,-59.742171756187226,-59.742171756187226,-59.742171756187226,11346.274065109938,11346.274065109938,11346.274065109938,0.0,0.0,0.0,11278.544593115737
41,2020-03-23,93.35943446017963,4993.95463404762,17994.166776828355,93.35943446017963,93.35943446017963,11507.149900665456,11507.149900665456,11507.149900665456,39.57463485104702,39.57463485104702,39.57463485104702,11467.575265814408,11467.575265814408,11467.575265814408,0.0,0.0,0.0,11600.509335125635
