,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
658,2022-09-21,3956.209921726168,3677.9663862698003,3959.169163399369,3956.209921726168,3956.209921726168,-129.96964173178677,-129.96964173178677,-129.96964173178677,-50.573483632903454,-50.573483632903454,-50.573483632903454,-79.3961580988833,-79.3961580988833,-79.3961580988833,0.0,0.0,0.0,3826.240279994381
659,2022-09-22,3956.0022373237152,3679.891239128964,3959.085544145092,3956.0022373237152,3956.0022373237152,-137.15431268615882,-137.15431268615882,-137.15431268615882,-52.02812504296874,-52.02812504296874,-52.02812504296874,-85.1261876431901,-85.1261876431901,-85.1261876431901,0.0,0.0,0.0,3818.8479246375564
660,2022-09-23,3955.794552921262,3665.749182388045,3947.366485413136,3955.794552921262,3955.794552921262,-141.65144966298823,-141.65144966298823,-141.65144966298823,-51.36614011656951,-51.36614011656951,-51.36614011656951,-90.28530954641873,-90.28530954641873,-90.28530954641873,0.0,0.0,0.0,3814.1431032582736
661,2022-09-26,3955.1714997139043,3659.3771021074194,3950.0380955130986,3955.1714997139043,3955.1714997139043,-154.6001585360578,-154.6001585360578,-154.6001585360578,-52.24813709063738,-52.24813709063738,-52.24813709063738,-102.3520214454204,-102.3520214454204,-102.3520214454204,0.0,0.0,0.0,3800.5713411778465
662,2022-09-27,3954.963815311452,3659.267413196058,3937.6927817294636,3954.963815311452,3954.963815311452,-156.25833442316275,-156.25833442316275,-156.25833442316275,-50.974414377285534,-50.974414377285534,-50.974414377285534,-105.28392004587721,-105.28392004587721,-105.28392004587721,0.0,0.0,0.0,3798.7054808882895
663,2022-09-28,3954.756130908999,3670.876096615479,3935.7670466575414,3954.756130908999,3954.756130908999,-158.28584060353623,-158.28584060353623,-158.28584060353623,-50.57348363290581,-50.57348363290581,-50.57348363290581,-107.71235697063042,-107.71235697063042,-107.71235697063042,0.0,0.0,0.0,3796.4702903054626
664,2022-09-29,3954.548446506546,3654.707955346841,3932.6714005741755,3954.548446506546,3954.548446506546,-161.69975393312757,-161.69975393312757,-161.69975393312757,-52.02812504302091,-52.02812504302091,-52.02812504302091,-109.67162889010666,-109.67162889010666,-109.67162889010666,0.0,0.0,0.0,3792.8486925734187
665,2022-09-30,3954.3407621040933,3648.5304661164632,3925.6171463307674,3954.3407621040933,3954.3407621040933,-162.56696715470977,-162.56696715470977,-162.56696715470977,-51.366140116977,-51.366140116977,-51.366140116977,-111.20082703773276,-111.20082703773276,-111.20082703773276,0.0,0.0,0.0,3791.7737949493835
666,2022-10-03,3953.717708896735,3651.4180679530177,3919.5258305742495,3953.717708896735,3953.717708896735,-165.89576242667601,-165.89576242667601,-165.89576242667601,-52.248137090634664,-52.248137090634664,-52.248137090634664,-113.64762533604134,-113.64762533604134,-113.64762533604134,0.0,0.0,0.0,3787.821946470059
667,2022-10-04,3953.510024494283,3649.700075967142,3929.1192090553486,3953.510024494283,3953.510024494283,-164.87882748164688,-164.87882748164688,-164.87882748164688,-50.97441437723411,-50.97441437723411,-50.97441437723411,-113.90441310441277,-113.90441310441277,-113.90441310441277,0.0,0.0,0.0,3788.6311970126358
668,2022-10-05,3953.30234009183,3654.9650517003224,3925.4120927793897,3953.30234009183,3953.30234009183,-164.5327965494806,-164.5327965494806,-164.5327965494806,-50.573483632900526,-50.573483632900526,-50.573483632900526,-113.95931291658006,-113.95931291658006,-113.95931291658006,0.0,0.0,0.0,3788.7695435423493
669,2022-10-06,3953.094655689377,3642.3635669514906,3927.427667816003,3953.094655689377,3953.094655689377,-165.88472958086385,-165.88472958086385,-165.88472958086385,-52.02812504299913,-52.02812504299913,-52.02812504299913,-113.85660453786471,-113.85660453786471,-113.85660453786471,0.0,0.0,0.0,3787.209926108513
670,2022-10-07,3952.886971286924,3645.9529117105644,3932.062746123168,3952.886971286924,3952.886971286924,-165.00379845989224,-165.00379845989224,-165.00379845989224,-51.366140116850204,-51.366140116850204,-51.366140116850204,-113.63765834304205,-113.63765834304205,-113.63765834304205,0.0,0.0,0.0,3787.883172827032
671,2022-10-10,3952.263918079567,3652.707692832804,3921.454813832008,3952.263918079567,3952.263918079567,-164.88351393632018,-164.88351393632018,-164.88351393632018,-52.248137090759826,-52.248137090759826,-52.248137090759826,-112.63537684556036,-112.63537684556036,-112.63537684556036,0.0,0.0,0.0,3787.380404143247
672,2022-10-11,3952.0562336771136,3648.767497057472,3937.7433448145057,3952.0562336771136,3952.0562336771136,-163.25238820272205,-163.25238820272205,-163.25238820272205,-50.974414377378636,-50.974414377378636,-50.974414377378636,-112.27797382534341,-112.27797382534341,-112.27797382534341,0.0,0.0,0.0,3788.8038454743914
673,2022-10-12,3951.848549274661,3649.4922302408263,3926.9944493311614,3951.848549274661,3951.848549274661,-162.51374631204735,-162.51374631204735,-162.51374631204735,-50.573483632900505,-50.573483632900505,-50.573483632900505,-111.94026267914684,-111.94026267914684,-111.94026267914684,0.0,0.0,0.0,3789.3348029626136
674,2022-10-13,3951.640864872208,3645.366420695404,3923.8789362326206,3951.640864872208,3951.640864872208,-163.65974564588666,-163.65974564588666,-163.65974564588666,-52.02812504312525,-52.02812504312525,-52.02812504312525,-111.63162060276144,-111.63162060276144,-111.63162060276144,0.0,0.0,0.0,3787.9811192263214
675,2022-10-14,3951.433180469756,3639.3430399207086,3931.8675200208936,3951.433180469756,3951.433180469756,-162.72110464686713,-162.72110464686713,-162.72110464686713,-51.36614011685427,-51.36614011685427,-51.36614011685427,-111.35496453001285,-111.35496453001285,-111.35496453001285,0.0,0.0,0.0,3788.712075822889
676,2022-10-17,3950.8101272623976,3644.1902365319715,3933.1943865255653,3950.8101272623976,3950.8101272623976,-162.9000650364155,-162.9000650364155,-162.9000650364155,-52.24813709075712,-52.24813709075712,-52.24813709075712,-110.65192794565839,-110.65192794565839,-110.65192794565839,0.0,0.0,0.0,3787.910062225982
677,2022-10-18,3950.602442859945,3649.761733972748,3929.3623723505775,3950.602442859945,3950.602442859945,-161.38353716337076,-161.38353716337076,-161.38353716337076,-50.9744143773272,-50.9744143773272,-50.9744143773272,-110.40912278604358,-110.40912278604358,-110.40912278604358,0.0,0.0,0.0,3789.218905696574
678,2022-10-19,3950.3947584574917,3647.469047972502,3926.440188802236,3950.3947584574917,3950.3947584574917,-160.6973959424998,-160.6973959424998,-160.6973959424998,-50.57348363290048,-50.57348363290048,-50.57348363290048,-110.12391230959932,-110.12391230959932,-110.12391230959932,0.0,0.0,0.0,3789.6973625149917
679,2022-10-20,3950.187074055039,3667.183943236946,3932.977997586855,3950.187074055039,3950.187074055039,-161.7952321008032,-161.7952321008032,-161.7952321008032,-52.02812504310348,-52.02812504310348,-52.02812504310348,-109.76710705769973,-109.76710705769973,-109.76710705769973,0.0,0.0,0.0,3788.3918419542356
680,2022-10-21,3949.9793896525866,3654.1132575864226,3927.987332935056,3949.9793896525866,3949.9793896525866,-160.67258003587108,-160.67258003587108,-160.67258003587108,-51.36614011672746,-51.36614011672746,-51.36614011672746,-109.30643991914363,-109.30643991914363,-109.30643991914363,0.0,0.0,0.0,3789.3068096167153
681,2022-10-24,3949.3563364452284,3655.0238769979824,3927.5508126429577,3949.3563364452284,3949.3563364452284,-159.19973886598976,-159.19973886598976,-159.19973886598976,-52.248137091010186,-52.248137091010186,-52.248137091010186,-106.9516017749796,-106.9516017749796,-106.9516017749796,0.0,0.0,0.0,3790.1565975792387
682,2022-10-25,3949.1486520427757,3653.0770470370976,3936.616183952211,3949.1486520427757,3949.1486520427757,-156.6980046385144,-156.6980046385144,-156.6980046385144,-50.974414377345404,-50.974414377345404,-50.974414377345404,-105.72359026116898,-105.72359026116898,-105.72359026116898,0.0,0.0,0.0,3792.4506474042614
683,2022-10-26,3948.9409676403234,3649.0700342411365,3931.3393969329177,3948.9409676403234,3948.9409676403234,-154.79046781244654,-154.79046781244654,-154.79046781244654,-50.57348363290284,-50.57348363290284,-50.57348363290284,-104.21698417954369,-104.21698417954369,-104.21698417954369,0.0,0.0,0.0,3794.150499827877
684,2022-10-27,3949.6572050910904,3661.8764439421147,3932.583268441013,3949.6572050910904,3949.6572050910904,-154.42910166095066,-154.42910166095066,-154.42910166095066,-52.02812504296102,-52.02812504296102,-52.02812504296102,-102.40097661798966,-102.40097661798966,-102.40097661798966,0.0,0.0,0.0,3795.2281034301395
685,2022-10-28,3950.3734425418575,3649.9264070620607,3942.3119327298105,3950.3734425418575,3950.3734425418575,-151.61446805418854,-151.61446805418854,-151.61446805418854,-51.366140116731515,-51.366140116731515,-51.366140116731515,-100.248327937457,-100.248327937457,-100.248327937457,0.0,0.0,0.0,3798.758974487669
